condition,seed,founderId,stepStart,stepEnd,pStart,pEnd,deltaP,muStart,muEnd,midpoint,fluxVector,fluxMagnitude,sourceCell,targetCell,midpointCell,crossesCellBoundary
scarcity_mutable,14173,69,225,230,0.046511627906976744,0.05,0.0034883720930232592,"[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,1,230,235,0.025,0.02564102564102564,0.0006410256410256387,"[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,2,230,235,0.05,0.05128205128205128,0.0012820512820512775,"[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,3,230,235,0.025,0.02564102564102564,0.0006410256410256387,"[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,9,230,235,0.05,0.05128205128205128,0.0012820512820512775,"[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.0,1.1.1.0,1.1.1.0,False
scarcity_mutable,14173,11,230,235,0.1,0.10256410256410256,0.002564102564102555,"[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,12,230,235,0.15,0.1282051282051282,-0.0217948717948718,"[0.6011077270854241,0.33394528583599475,0.38212118703793657,0.3512885520429541]","[0.6155059597943939,0.329263035763523,0.3681606662291377,0.3419261991947059]","[0.608306843439909,0.33160416079975885,0.37514092663353715,0.34660737561883004]","[0.0020028310883631046,-0.000651312990850237,-0.0019419442407111282,-0.0013023272872242707]",0.0031468626880822217,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,17,230,235,0.1,0.10256410256410256,0.002564102564102555,"[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,20,230,235,0.05,0.05128205128205128,0.0012820512820512775,"[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,25,230,235,0.075,0.07692307692307693,0.0019230769230769301,"[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14173,26,230,235,0.025,0.02564102564102564,0.0006410256410256387,"[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14173,29,230,235,0.025,0.02564102564102564,0.0006410256410256387,"[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,34,230,235,0.05,0.05128205128205128,0.0012820512820512775,"[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.0,0.0,0.0,0.0]",0.0,2.2.2.2,2.2.2.2,2.2.2.2,False
scarcity_mutable,14173,39,230,235,0.05,0.05128205128205128,0.0012820512820512775,"[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.1,2.1.0.1,2.1.0.1,False
scarcity_mutable,14173,47,230,235,0.05,0.05128205128205128,0.0012820512820512775,"[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,51,230,235,0.025,0.02564102564102564,0.0006410256410256387,"[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,52,230,235,0.1,0.10256410256410256,0.002564102564102555,"[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,69,230,235,0.05,0.05128205128205128,0.0012820512820512775,"[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,1,235,240,0.02564102564102564,0.027777777777777776,0.002136752136752136,"[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,2,235,240,0.05128205128205128,0.05555555555555555,0.004273504273504272,"[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,3,235,240,0.02564102564102564,0.027777777777777776,0.002136752136752136,"[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,9,235,240,0.05128205128205128,0.05555555555555555,0.004273504273504272,"[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.0,1.1.1.0,1.1.1.0,False
scarcity_mutable,14173,11,235,240,0.10256410256410256,0.08333333333333333,-0.019230769230769232,"[0.7118738121401804,0.3449562831568268,0.3652858916403231,0.43759132899548786]","[0.7023216435660332,0.3407819044634041,0.36660644467650466,0.4468741169145906]","[0.7070977278531068,0.34286909381011543,0.36594616815841385,0.44223272295503924]","[-0.0008878618225970156,-0.00038800314778608306,0.00012274371169636295,0.0008628232360704482]",0.0013032171784400648,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,12,235,240,0.1282051282051282,0.1388888888888889,0.010683760683760701,"[0.6155059597943939,0.329263035763523,0.3681606662291377,0.3419261991947059]","[0.6155059597943939,0.329263035763523,0.3681606662291377,0.3419261991947059]","[0.6155059597943939,0.329263035763523,0.3681606662291377,0.3419261991947059]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,17,235,240,0.10256410256410256,0.08333333333333333,-0.019230769230769232,"[0.616560397196648,0.408365256570248,0.26017233751161434,0.5170860543410762]","[0.6346972574984431,0.4134424157082686,0.22863095952574988,0.5246843600495977]","[0.6256288273475455,0.4109038361392583,0.24440164851868212,0.5208852071953369]","[0.0016857979126668492,0.00047191543270063205,-0.0029317306461220166,0.0007062527741894975]",0.0034868978104375683,2.1.1.2,2.1.0.2,2.1.0.2,True
scarcity_mutable,14173,20,235,240,0.05128205128205128,0.05555555555555555,0.004273504273504272,"[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,25,235,240,0.07692307692307693,0.08333333333333333,0.006410256410256401,"[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.0,0.0,0.0,0.0]",0.0,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14173,26,235,240,0.02564102564102564,0.027777777777777776,0.002136752136752136,"[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14173,29,235,240,0.02564102564102564,0.027777777777777776,0.002136752136752136,"[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,34,235,240,0.05128205128205128,0.05555555555555555,0.004273504273504272,"[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.0,0.0,0.0,0.0]",0.0,2.2.2.2,2.2.2.2,2.2.2.2,False
scarcity_mutable,14173,39,235,240,0.05128205128205128,0.05555555555555555,0.004273504273504272,"[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.5211279830023627,0.39997972546100913,0.15426987231699502,0.35164999039142486]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.1,2.1.0.1,2.1.0.1,False
scarcity_mutable,14173,47,235,240,0.05128205128205128,0.05555555555555555,0.004273504273504272,"[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.3833477429355717,0.4084210552033801,0.32500425059428883,0.38487129319312985]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,51,235,240,0.02564102564102564,0.0,-0.02564102564102564,"[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.5579949349793526,0.4713163121088964,0.3963284692341676,0.36894149221657613]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,52,235,240,0.10256410256410256,0.1111111111111111,0.008547008547008544,"[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.5585857698645066,0.43146000728683864,0.5134240608334382,0.4162514627003065]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,69,235,240,0.05128205128205128,0.05555555555555555,0.004273504273504272,"[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.47739341837550286,0.41765703518707803,0.3533925852058416,0.38329637323598986]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,1,240,245,0.027777777777777776,0.03225806451612903,0.004480286738351255,"[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.5368553491384531,0.49999135791826255,0.4684251564450343,0.6741813777142993]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14173,2,240,245,0.05555555555555555,0.06451612903225806,0.00896057347670251,"[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.5555732916346616,0.29267127773136603,0.5301836353827212,0.47838460388169723]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14173,3,240,245,0.027777777777777776,0.03225806451612903,0.004480286738351255,"[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.4953266157846555,0.3859378877182837,0.36407691537401715,0.42501074659444615]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,9,240,245,0.05555555555555555,0.03225806451612903,-0.02329749103942652,"[0.4690393844202694,0.49062344367765065,0.4809380421695228,0.24262465622613705]","[0.4403729501495786,0.49583515916136756,0.5164720696479913,0.25308772588708717]","[0.45470616728492397,0.4932293014195091,0.498705055908757,0.2478561910566121]","[-0.0012586516839281788,0.0002288298017044161,0.001560185794305517,0.0004594000119951217]",0.0020692499180565834,1.1.1.0,1.1.2.1,1.1.1.0,True
scarcity_mutable,14173,11,240,245,0.08333333333333333,0.0967741935483871,0.013440860215053765,"[0.7023216435660332,0.3407819044634041,0.36660644467650466,0.4468741169145906]","[0.7023216435660332,0.3407819044634041,0.36660644467650466,0.4468741169145906]","[0.7023216435660332,0.3407819044634041,0.36660644467650466,0.4468741169145906]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,12,240,245,0.1388888888888889,0.12903225806451613,-0.00985663082437277,"[0.6155059597943939,0.329263035763523,0.3681606662291377,0.3419261991947059]","[0.612847034097181,0.3268723707947975,0.38092269207856444,0.3406198821004048]","[0.6141764969457875,0.32806770327916024,0.37454167915385106,0.34127304064755537]","[-0.00035619121123058555,-0.0003202548502011352,0.0017096083015137105,-0.0001749949870949982]",0.0017840457219892756,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,17,240,245,0.08333333333333333,0.0967741935483871,0.013440860215053765,"[0.6346972574984431,0.4134424157082686,0.22863095952574988,0.5246843600495977]","[0.6346972574984431,0.4134424157082686,0.22863095952574988,0.5246843600495977]","[0.6346972574984431,0.4134424157082686,0.22863095952574988,0.5246843600495977]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.2,2.1.0.2,2.1.0.2,False
scarcity_mutable,14173,20,240,245,0.05555555555555555,0.06451612903225806,0.00896057347670251,"[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.41346760749764333,0.26517909515662275,0.3144166083135242,0.38267785984776337]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14173,25,240,245,0.08333333333333333,0.06451612903225806,-0.018817204301075266,"[0.39455900154794515,0.23088355879493236,0.4356339273712302,0.3580131322809319]","[0.3805479121343105,0.21218981440920437,0.4406696937657214,0.38521026246945966]","[0.38755345684112785,0.22153668660206838,0.4381518105684758,0.3716116973751958]","[-0.0010357660184810566,-0.0013819300285148378,0.0003722676770121193,0.002010540538130412]",0.0026764525640415988,1.0.1.1,1.0.1.1,1.0.1.1,False
scarcity_mutable,14173,26,240,245,0.027777777777777776,0.03225806451612903,0.004480286738351255,"[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.37103813518138046,0.39987873158185117,0.2451300729494837,0.4421857268492415]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14173,29,240,245,0.027777777777777776,0.03225806451612903,0.004480286738351255,"[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.5840444574146816,0.31942166621052953,0.31225490740140555,0.34365906734605156]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14173,34,240,245,0.05555555555555555,0.06451612903225806,0.00896057347670251,"[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.6641619907635433,0.5228326971513629,0.6693391742848049,0.519013518130002]","[0.0,0.0,0.0,0.0]",0.0,2.2.2.2,2.2.2.2,2.2.2.2,False
